rank,team,conference,wins,losses,SPI,N_adj,SOR_adj
1,Georgia,sec,7,0,98.85674931129476,0.967335694608422,1.0
2,Pittsburgh,acc,5,1,84.74843544137023,0.9090909090909091,0.8143115942028986
3,Cincinnati,american athletic,6,0,84.47078242903343,0.9338842975206612,0.7966897233201582
4,Michigan,big ten,6,0,84.11904013312117,0.8209366391184574,0.8520962732919256
5,Coastal Carolina,sun belt,6,0,83.824016563147,1.0,0.7511387163561077
6,Oklahoma,big 12,7,0,80.90297383775645,0.735930735930736,0.8483907396950876
7,Alabama,sec,6,1,79.76834265865887,0.8516332152695789,0.7686335403726708
8,Baylor,big 12,6,1,79.66778955563541,0.7642660369933097,0.8141304347826088
9,Wake Forest,acc,6,0,79.20066346696784,0.7272727272727275,0.8268633540372672
10,Iowa,big ten,6,1,78.27737282480366,0.6627312081857536,0.8474120082815736
11,Oklahoma State,big 12,6,0,77.17463597009053,0.556473829201102,0.8876623376623378
12,Ohio State,big ten,5,1,75.81200913710795,0.9035812672176307,0.6797948428383213
13,Penn State,big ten,5,1,74.19715577571311,0.6804407713498624,0.7751035196687373
14,UTSA,conference usa,7,0,73.79258422736683,0.7619047619047619,0.7250141163184642
15,SMU,american athletic,6,0,73.06545907978715,0.746556473829201,0.7220920383963864
16,Michigan State,big ten,7,0,72.6806033228958,0.6981503345139709,0.7422360248447205
17,Ole Miss,sec,5,1,72.62920709066955,0.6639118457300276,0.7598814229249014
18,Kentucky,sec,6,1,71.57572549321561,0.5918929555293192,0.7824534161490684
19,NC State,acc,5,1,70.97503122700752,0.7382920110192839,0.6943817052512705
20,Notre Dame,fbs independents,5,1,70.79101646048287,0.5509641873278237,0.7924195369847545
21,Houston,american athletic,5,1,70.1046960286091,0.787878787878788,0.6542913608131001
22,San Diego State,mountain west,6,0,69.83596731002858,0.71900826446281,0.6872412008281574
23,Auburn,sec,5,2,69.49979039405918,0.7005116096025187,0.6920289855072465
24,Texas,big 12,4,3,67.89942550861524,0.6391184573002756,0.7004658385093169
25,Virginia,acc,5,2,65.35214867477714,0.6343959071231801,0.6638198757763976
26,Iowa State,big 12,4,2,64.88855166572559,0.7272727272727273,0.6066770186335404
