rank,team,conference,wins,losses,SPI,N_adj,SOR_adj
1,Oregon,big ten,12,0,94.24929178470256,0.8356940509915015,1.0
2,Indiana,big ten,11,1,90.90811948687536,1.0,0.8601249151826978
3,Texas,sec,11,1,90.5184933519497,0.9065155807365439,0.9044684311718565
4,Notre Dame,fbs independents,11,1,90.47404196868342,0.9589235127478755,0.8755649080385812
5,Ohio State,big ten,10,2,90.44238237418571,0.9305949008498583,0.8903317052990873
6,Penn State,big ten,11,1,87.69362368681037,0.8413597733711048,0.8960927941357184
7,SMU,acc,11,1,86.93715388861119,0.8427762039660058,0.8836921038430919
8,Georgia,sec,10,2,86.60755673937157,0.743626062322946,0.9320099162779764
9,Miami,acc,10,2,82.11492844260515,0.8569405099150142,0.8018770860858409
10,Tennessee,sec,10,2,81.90359248185305,0.9093484419263456,0.7704061079143225
11,Alabama,sec,9,3,80.1962482546934,0.8229461756373938,0.7906635708828402
12,Boise State,mountain west,11,1,79.72183563339665,0.8087818696883853,0.7909918491431258
13,South Carolina,sec,9,3,78.05808406975899,0.7464589235127479,0.7989541807201971
14,Ole Miss,sec,9,3,77.9557175610524,0.9135977337110484,0.7073814904794724
15,Iowa State,big 12,10,2,77.58795216689569,0.7096317280453257,0.8115514105432199
16,BYU,big 12,10,2,74.45548877431436,0.6940509915014165,0.7717492934117659
17,Clemson,acc,9,3,74.31045066052148,0.7521246458923513,0.7382475085275259
18,Army,american athletic,10,1,74.11064834020513,0.8125160958022147,0.7026551536481171
19,UNLV,mountain west,10,2,73.59598813687633,0.7960339943342778,0.7036122820796401
20,Arizona State,big 12,10,2,73.53299196591546,0.6926345609065155,0.758319728218268
21,Illinois,big ten,9,3,72.22521797390164,0.6288951841359773,0.7725213312175757
22,Memphis,american athletic,10,2,71.99157239423411,0.7237960339943343,0.717826326222037
23,Missouri,sec,9,3,71.56625698874818,0.6657223796033995,0.7425534415789108
24,Tulane,american athletic,9,3,71.1287549831628,0.8640226628895185,0.6290455658773793
25,Baylor,big 12,8,4,70.70977099710578,0.6728045325779037,0.72556326702891
26,Iowa,big ten,8,4,70.26195546898468,0.698300283286119,0.704945316214931
27,LSU,sec,8,4,70.15576295363509,0.6076487252124646,0.7521239626338282
28,Colorado,big 12,9,3,69.73383100435477,0.7252124645892352,0.6823291499035621
29,Louisiana,sun belt,10,2,69.48146156487994,0.7308781869688386,0.6753957695533935
30,Duke,acc,9,3,69.41478264453383,0.5920679886685553,0.749113892940529
31,Kansas State,big 12,8,4,69.27445410417037,0.6458923512747875,0.7179726432238894
32,Michigan,big ten,7,5,68.8245593727948,0.5424929178470254,0.7667278038176754
33,Texas A&M,sec,8,4,68.62518369356745,0.6685552407932012,0.6957807733200831
34,Florida,sec,7,5,68.6178840211339,0.5736543909348442,0.7467689282832978
35,Louisville,acc,8,4,68.51889820532786,0.7393767705382436,0.656010942099836
36,Texas Tech,big 12,8,4,66.5122322508501,0.5821529745042493,0.7097981252800211
37,Syracuse,acc,9,3,65.83597144638415,0.5793201133144477,0.7009194996981305
38,Minnesota,big ten,7,5,63.95588692051549,0.6628895184135977,0.6269962119390704
39,Oklahoma,sec,6,6,63.665767378447555,0.5594900849858357,0.6782094523683586
