rank,team,conference,wins,losses,SPI,N_adj,SOR_adj
1,Alabama,sec,6,0,98.05812419087157,0.9788247750132345,0.9815270317755134
2,Ole Miss,sec,6,0,95.55320275277926,0.8729486500794071,1.0
3,Michigan,big ten,6,0,93.96953190973412,0.9761778718898888,0.9200508675936616
4,Tennessee,sec,5,0,93.59991110820333,0.9338274219163578,0.9371684821712432
5,Georgia,sec,6,0,93.30388278804507,0.931180518793012,0.93403945585061
6,Ohio State,big ten,6,0,92.25499054599,1.0,0.8808460083998462
7,Clemson,acc,6,0,92.2060897825394,0.8067760719957648,0.9841373425028864
8,UCLA,pac-12,6,0,87.36254065567107,0.7723663313922711,0.9281495239529475
9,James Madison,sun belt,5,0,87.34083523512368,0.9370037056643726,0.8391647005672406
10,Syracuse,acc,5,0,85.88655137501975,0.860772895712017,0.8578384619246022
11,USC,pac-12,6,0,85.58409325446772,0.814716781365802,0.8779847062563794
12,Oklahoma State,big 12,5,0,84.91640462268171,0.8163049232398096,0.8668574201428979
13,Penn State,big ten,5,0,84.4746850642356,0.7845420857596612,0.8771648009638071
14,TCU,big 12,5,0,83.86582555178008,0.8321863419798837,0.8421431320382177
15,NC State,acc,5,1,80.26873726657034,0.7088406564319746,0.8532202198684805
16,Mississippi State,sec,5,1,79.57030592881762,0.7511911064055055,0.8196710339173067
17,Wake Forest,acc,5,1,79.45289305674301,0.722075172048703,0.8335424928467446
18,Kansas,big 12,5,1,78.54873786926863,0.6876654314452093,0.8381607349028664
19,Tulane,american athletic,5,1,76.83184802840464,0.7538380095288513,0.776115656844536
20,Minnesota,big ten,4,1,76.34994698974484,0.9465325569084172,0.6649431922761575
21,Coastal Carolina,sun belt,6,0,75.89079577406457,0.6161990471148755,0.835751217308368
22,Oregon,pac-12,5,1,74.521947363517,0.6823716251985178,0.7790606227933672
23,Illinois,big ten,5,1,74.14578944692838,0.7591318157755426,0.7319411676120676
24,Texas,big 12,4,2,74.0905333345699,0.8067760719957648,0.7054364740725867
25,UCF,american athletic,4,1,73.24218234817364,0.8067760719957648,0.6923849204357212
26,LSU,sec,4,2,72.90099324482756,0.6770778189518263,0.756973378177133
27,Purdue,big ten,4,2,70.17269033221191,0.6400211752249867,0.7349530646051905
28,Utah,pac-12,4,2,69.82523676303293,0.8120698782424562,0.636966015762261
29,Kansas State,big 12,5,1,69.7339383364714,0.6638433033350979,0.715375734149892
30,North Carolina,acc,5,1,69.0228728783087,0.6373742721016411,0.7186888208423272
31,San José State,mountain west,4,1,68.38308380038686,0.7083112758073055,0.6706490638020179
