rank,team,conference,wins,losses,SPI,N_adj,SOR_adj
1,Alabama,sec,1,0,93.8425925925926,0.9788359788359788,0.9166666666666666
2,UAB,conference usa,1,0,90.0,1.0,0.8461538461538461
3,Minnesota,big ten,1,0,89.10430839002265,0.8888888888888888,0.8922030350601778
4,New Mexico,mountain west,1,0,86.66666666666667,0.9047619047619048,0.8461538461538461
5,Wisconsin,big ten,1,0,86.11111111111111,0.8888888888888888,0.8461538461538461
6,Duke,acc,1,0,86.05820105820105,0.8465608465608465,0.868131868131868
7,Toledo,mid-american,1,0,85.92592592592592,0.8835978835978836,0.8461538461538461
8,Kansas State,big 12,1,0,85.37037037037037,0.8677248677248677,0.8461538461538461
9,Texas A&M,sec,1,0,84.81481481481481,0.8518518518518519,0.8461538461538461
10,Baylor,big 12,1,0,80.74074074074075,0.7354497354497355,0.8461538461538461
11,Oregon State,pac-12,1,0,80.60185185185185,0.5132275132275133,0.9636752136752136
12,Miami,acc,1,0,80.37037037037038,0.7248677248677249,0.8461538461538461
13,USC,pac-12,1,0,80.15873015873017,0.6984126984126984,0.8571428571428571
14,Arkansas State,sun belt,1,0,80.0,0.7142857142857143,0.8461538461538461
15,NC State,acc,1,0,80.0,0.42857142857142855,1.0
16,Texas Tech,big 12,1,0,79.62962962962963,0.7037037037037037,0.8461538461538461
17,Michigan,big ten,1,0,79.49074074074073,0.656084656084656,0.8696581196581196
18,Georgia Southern,sun belt,1,0,79.44444444444446,0.6984126984126984,0.8461538461538461
19,Marshall,sun belt,1,0,79.44444444444446,0.6984126984126984,0.8461538461538461
20,Tennessee,sec,1,0,79.32539682539684,0.6825396825396826,0.8528693528693528
21,Arizona,pac-12,1,0,79.25925925925925,0.5185185185185185,0.94017094017094
22,SMU,american athletic,1,0,79.23280423280423,0.6243386243386243,0.8827838827838826
23,Georgia,sec,1,0,78.98809523809524,0.6666666666666666,0.8562271062271062
24,Mississippi State,sec,1,0,78.91534391534391,0.5608465608465608,0.912087912087912
25,Vanderbilt,sec,2,0,78.79629629629629,0.5925925925925926,0.8931623931623931
26,North Carolina,acc,2,0,78.57520786092213,0.5132275132275133,0.9324960753532181
27,Texas,big 12,1,0,78.52796674225246,0.6455026455026455,0.8605442176870748
28,Kansas,big 12,1,0,78.33333333333333,0.6666666666666666,0.8461538461538461
