,Team Name,W,L,Conf.,Conf. Rank,Conf. W,Conf. L,C,c,Cc,N_raw,N_adj,SOR_raw,SOR_adj,SPI
1,Michigan,12,0,big ten,2,9,0,0.9090909090909091,1.0,0.9090909090909091,27.33333333333332,33.57868020304567,4.190476190476192,64.14230916762563,97.7209893706713
2,Georgia,12,0,sec,1,8,0,1.0,1.0,1.0,23.833333333333332,31.091370558375633,4.376623376623376,65.0,96.09137055837563
3,Penn State,10,2,big ten,2,7,2,0.9090909090909091,0.8571428571428572,0.7792207792207793,25.75,32.45346869712352,3.2077922077922074,59.61449942462601,92.06796812174953
4,Alabama,11,1,sec,1,8,0,1.0,0.9285714285714286,0.9285714285714286,17.833333333333332,26.82741116751269,4.338383838383838,64.82380769722542,91.6512188647381
5,Florida State,12,0,acc,4,8,0,0.7272727272727273,1.0,0.7272727272727273,22.0,29.788494077834184,3.62987012987013,61.559263521288834,91.34775759912301
6,Texas,11,1,big 12,3,8,1,0.8181818181818181,1.0,0.8181818181818181,17.833333333333332,26.82741116751269,4.108225108225107,63.76332949750672,90.5907406650194
7,Oregon,11,1,pac-12,5,8,1,0.6363636363636364,0.9166666666666666,0.5833333333333333,29.333333333333332,35.0,2.265151515151515,55.27119294207902,90.27119294207901
8,Ohio State,11,1,big ten,2,8,1,0.9090909090909091,0.9285714285714286,0.8441558441558441,21.833333333333332,29.67005076142132,3.2943722943722946,60.013425393172234,89.68347615459355
9,Washington,12,0,pac-12,5,9,0,0.6363636363636364,1.0,0.6363636363636364,15.0,24.81387478849408,3.7153679653679648,61.95320291522823,86.76707770372232
10,Oklahoma,10,2,big 12,3,7,2,0.8181818181818181,0.9285714285714286,0.7597402597402597,20.916666666666668,29.018612521150594,2.6558441558441555,57.07134637514385,86.08995889629443
11,Ole Miss,10,2,sec,1,6,2,1.0,0.7857142857142857,0.7857142857142857,12.5,23.037225042301188,3.1688311688311686,59.43498273878021,82.4722077810814
12,LSU,9,3,sec,1,6,2,1.0,0.8571428571428572,0.8571428571428572,18.666666666666668,27.419627749576993,2.1753246753246755,54.85730724971232,82.27693499928931
13,Liberty,12,0,conference usa,8,8,0,0.36363636363636365,1.0,0.36363636363636365,18.41666666666666,27.241962774957695,2.079004329004329,54.413502109704645,81.65546488466234
14,James Madison,11,1,sun belt,6,7,1,0.5454545454545454,1.0,0.5454545454545454,16.666666666666668,25.998307952622675,2.1233766233766227,54.61795166858458,80.61625962120726
15,Missouri,10,2,sec,1,6,2,1.0,0.7142857142857143,0.7142857142857143,11.75,22.50423011844332,2.844877344877345,57.942334739803094,80.4465648582464
16,Notre Dame,9,3,fbs independents,10,0,0,0.18181818181818177,0.5,0.09090909090909088,22.5,30.14382402707276,0.8463203463203461,48.73379363252781,78.87761765960056
17,SMU,10,2,american athletic,9,8,0,0.2727272727272727,1.0,0.2727272727272727,24.16666666666666,31.32825719120135,0.04978354978354971,45.06367472190257,76.39193191310392
18,Kansas State,8,4,big 12,3,6,3,0.8181818181818181,0.7857142857142857,0.6428571428571428,16.666666666666668,25.998307952622675,1.136363636363636,50.07019562715765,76.06850357978033
19,Iowa,10,2,big ten,2,7,2,0.9090909090909091,0.7857142857142857,0.7142857142857143,5.833333333333333,18.299492385786802,2.60064935064935,56.817031070195625,75.11652345598243
20,Louisville,10,2,acc,4,7,1,0.7272727272727273,0.9285714285714286,0.6753246753246753,13.0,23.392554991539765,1.4935064935064937,51.71576524741082,75.10832023895058
21,Troy,10,2,sun belt,6,7,1,0.5454545454545454,0.9285714285714286,0.5064935064935064,13.0,23.392554991539765,0.8787878787878787,48.88339087073265,72.27594586227241
22,Tulane,11,1,american athletic,9,8,0,0.2727272727272727,0.9285714285714286,0.2532467532467532,9.583333333333334,20.96446700507614,1.324675324675325,50.93785960874568,71.90232661382183
23,Toledo,11,1,mid-american,11,8,0,0.09090909090909094,1.0,0.09090909090909094,14.833333333333334,24.695431472081218,0.27922077922077937,46.12082853855006,70.81626001063128
24,Tennessee,8,4,sec,1,4,4,1.0,0.5714285714285714,0.5714285714285714,9.5,20.905245346869712,0.9480519480519478,49.20253164556962,70.10777699243934
25,Kansas,8,4,big 12,3,5,4,0.8181818181818181,0.5714285714285714,0.46753246753246747,7.833333333333333,19.720812182741117,0.9209956709956706,49.07786728039893,68.79867946314005
26,Arizona,9,3,pac-12,5,7,2,0.6363636363636364,0.8333333333333334,0.5303030303030303,13.5,23.747884940778345,-0.018759018759018753,44.747858330136815,68.49574327091517
27,Oklahoma State,9,3,big 12,3,7,2,0.8181818181818181,0.8571428571428572,0.7012987012987013,2.8333333333333335,16.16751269035533,1.3084415584415576,50.863060989643266,67.03057367999861
28,Texas A&M,7,5,sec,1,4,4,1.0,0.6428571428571428,0.6428571428571428,12.833333333333334,23.274111675126903,-0.28787878787878807,43.50786344457231,66.78197511969921
29,Oregon State,8,4,pac-12,5,5,4,0.6363636363636364,0.75,0.4772727272727273,12.333333333333334,22.918781725888323,-0.3939393939393945,43.01917913310318,65.9379608589915
30,NC State,9,3,acc,4,6,2,0.7272727272727273,0.8571428571428572,0.6233766233766235,6.666666666666667,18.891708967851102,0.3896103896103895,46.629459148446486,65.52116811629759
31,UNLV,9,3,mountain west,7,6,2,0.4545454545454546,1.0,0.4545454545454546,9.916666666666666,21.20135363790186,-0.15836940836940827,44.104590205856034,65.3059438437579
32,Clemson,8,4,acc,4,4,4,0.7272727272727273,0.5714285714285714,0.41558441558441556,9.24999999999999,20.727580372250415,-0.21428571428571397,43.846950517836596,64.57453089008702
33,Memphis,9,3,american athletic,9,6,2,0.2727272727272727,0.7857142857142857,0.21428571428571427,10.666666666666666,21.73434856175973,-0.48484848484848486,42.60030686612966,64.33465542788939
34,North Carolina,8,4,acc,4,4,4,0.7272727272727273,0.6428571428571428,0.4675324675324675,9.5,20.905245346869712,-0.3506493506493502,43.2186421173763,64.12388746424601
35,Miami,7,5,acc,4,3,5,0.7272727272727273,0.4285714285714286,0.31168831168831174,10.0,21.26057529610829,-0.46212121212121193,42.70502493287303,63.96560022898132
36,New Mexico State,10,3,conference usa,8,7,1,0.36363636363636365,0.8888888888888888,0.3232323232323232,8.538461538461538,20.221918521410906,-0.6414141414141414,41.878915739675236,62.100834261086135
37,West Virginia,8,4,big 12,3,6,3,0.8181818181818181,0.6428571428571428,0.5259740259740259,4.083333333333333,17.055837563451778,0.032467532467532534,44.98388952819332,62.03972709164509
38,Utah,8,4,pac-12,5,5,4,0.6363636363636364,0.5833333333333333,0.37121212121212116,4.750000000000005,17.52961082910322,-0.07900432900432919,44.47027234369007,61.99988317279329
39,Maryland,7,5,big ten,2,4,5,0.9090909090909091,0.5714285714285714,0.5194805194805194,6.333333333333333,18.654822335025383,-0.3571428571428572,43.18872266973533,61.84354500476071
40,Iowa State,7,5,big 12,3,6,3,0.8181818181818181,0.7142857142857143,0.5844155844155844,4.583333333333333,17.411167512690355,-0.11904761904761907,44.28576908323744,61.696936595927795
41,Miami (OH),10,2,mid-american,11,7,1,0.09090909090909094,0.9166666666666666,0.08333333333333336,10.916666666666666,21.91201353637902,-1.1374458874458875,39.59340237821251,61.505415914591524
42,Kentucky,7,5,sec,1,3,5,1.0,0.4285714285714286,0.4285714285714286,3.75,16.81895093062606,-0.19264069264069272,43.94668200997315,60.765632940599225
43,Duke,7,5,acc,4,4,4,0.7272727272727273,0.5,0.36363636363636365,8.000000000000005,19.83925549915398,-0.9220779220779223,40.58573072497123,60.42498622412521
44,Auburn,6,6,sec,1,3,5,1.0,0.5,0.5,5.333333333333333,17.944162436548222,-0.6323953823953824,41.920470528065465,59.86463296461368
45,App State,8,4,sun belt,6,6,2,0.5454545454545454,0.8571428571428572,0.4675324675324675,9.083333333333334,20.609137055837564,-1.2424242424242429,39.10970464135021,59.71884169718778
46,Air Force,8,4,mountain west,7,5,3,0.4545454545454546,0.75,0.34090909090909094,9.666666666666666,21.023688663282574,-1.402236652236652,38.37335379107531,59.39704245435789
47,Wyoming,8,4,mountain west,7,5,3,0.4545454545454546,0.6666666666666667,0.3030303030303031,3.1666666666666665,16.40439932318105,-0.411255411255411,42.939393939393945,59.343793262575
48,Rutgers,6,6,big ten,2,3,6,0.9090909090909091,0.5,0.45454545454545453,1.5833333333333333,15.279187817258883,-0.21428571428571463,43.84695051783659,59.126138335095476
49,Wisconsin,7,5,big ten,2,5,4,0.9090909090909091,0.7142857142857143,0.6493506493506493,3.9166666666666665,16.937394247038917,-0.7240259740259742,41.49827387802072,58.435668125059635
50,Jacksonville State,8,4,conference usa,8,6,2,0.36363636363636365,0.7777777777777778,0.2828282828282828,9.500000000000005,20.905245346869712,-1.6973304473304476,37.01368111494694,57.91892646181665
