rank,team,conference,wins,losses,SPI,N_adj,SOR_adj
1,Tennessee,sec,8,0,97.51412838739168,0.9339407744874715,0.9973261735435413
2,Ohio State,big ten,8,0,97.50984656008343,1.0,0.9616899470782067
3,Georgia,sec,8,0,96.09542549712728,0.9863325740318907,0.9472890062463248
4,Michigan,big ten,8,0,95.19343586080473,0.9544419134396356,0.9505841367756537
5,Alabama,sec,7,1,93.53384331789921,0.8997722095671982,0.9544894766622658
6,TCU,big 12,8,0,90.43280182232347,0.7266514806378133,1.0
7,Clemson,acc,8,0,88.75907526885037,0.7312072892938497,0.9717972329779326
8,Ole Miss,sec,8,1,82.53419003969563,0.70640344216654,0.8893856855979496
9,UCLA,pac-12,7,1,79.58429983511837,0.6970387243735763,0.8490452997237415
10,LSU,sec,6,2,79.21500085409092,0.6719817767653758,0.8568559794969656
11,Tulane,american athletic,7,1,78.9654589660175,0.7129840546697038,0.8309387238858132
12,Oregon,pac-12,7,1,78.88182654501433,0.6719817767653758,0.8517302208957873
13,USC,pac-12,7,1,78.86256672530017,0.7266514806378133,0.8219963831227186
14,Oklahoma State,big 12,6,2,78.84678822010106,0.5626423690205011,0.9100662354520542
15,Illinois,big ten,7,1,78.59036899836227,0.7289293849658315,0.8165821619162793
16,Kansas State,big 12,6,2,77.21515612956374,0.6674259681093394,0.8285422653190285
17,Syracuse,acc,6,2,75.29703523168635,0.6765375854214123,0.7941264575682603
18,North Carolina,acc,7,1,74.49138058116952,0.6059225512528476,0.8197552505741516
19,Penn State,big ten,6,2,74.06541022255975,0.6195899772209568,0.8058424772280962
20,Utah,pac-12,6,2,73.70221472510366,0.7198177676537585,0.7462860439572632
21,NC State,acc,6,2,72.7372170869639,0.5876993166287016,0.8025806308455283
22,Wake Forest,acc,6,2,71.97356831856705,0.6332574031890661,0.7663009108761497
23,UCF,american athletic,6,2,71.67190426539247,0.7471526195899773,0.7003317319960503
24,Liberty,fbs independents,7,1,69.45603266567323,0.592255125284738,0.7496477427801138
25,Minnesota,big ten,5,3,69.19922487616188,0.7357630979498863,0.6684233299679363
26,Texas,big 12,5,3,67.89106869582527,0.6947608200455581,0.6703759999112422
27,Florida State,acc,5,3,67.5577824286848,0.6036446469248291,0.7143110736356273
28,Mississippi State,sec,5,3,67.08319459673704,0.5785876993166287,0.7205019249331543
29,Troy,sun belt,6,2,67.05022029328616,0.5056947608200456,0.7592446717628393
30,Purdue,big ten,5,3,66.86021267432508,0.5489749430523918,0.7330167641152519
31,Maryland,big ten,6,2,66.71467275125468,0.5990888382687927,0.7037932832591837
32,Oklahoma,big 12,5,3,66.60759648858065,0.49430523917995456,0.7585678941120345
33,Coastal Carolina,sun belt,7,1,66.15951428598797,0.5011389521640092,0.747994630157656
34,Oregon State,pac-12,6,2,65.88277985655569,0.5968109339407744,0.6922214949019782
35,James Madison,sun belt,5,2,65.05392221320521,0.7422713960299382,0.6011449746485749
36,South Alabama,sun belt,6,2,64.87913052912671,0.6719817767653761,0.6363041283436699
37,Washington,pac-12,6,2,64.72585678056576,0.6492027334851936,0.6462117093628306
38,Kentucky,sec,5,3,64.68203088490819,0.489749430523918,0.7313969356395549
39,Kansas,big 12,5,3,64.5298342588491,0.55125284738041,0.6959382246236117
40,UTSA,conference usa,6,2,64.33152708499338,0.530751708428246,0.7039264198462272
41,App State,sun belt,5,3,64.10710449228067,0.6492027334851936,0.6366924433892137
42,Cincinnati,american athletic,6,2,63.45942822991496,0.6446469248291572,0.6291813209368378
43,South Carolina,sec,5,3,62.98096723022852,0.5193621867881549,0.6892813952714323
44,Notre Dame,fbs independents,5,3,62.88849290217466,0.530751708428246,0.6817258939567085
45,Louisville,acc,5,3,62.65176553696767,0.5831435079726651,0.6498729655065292
46,Baylor,big 12,5,3,61.90939714070224,0.6924829157175398,0.579576847547513
47,Florida,sec,4,4,61.76771458993261,0.4191343963553529,0.7245847802691578
48,Arkansas,sec,5,3,61.65792163830181,0.4510250569476082,0.7057237637713156
49,Duke,acc,5,3,61.10982259650868,0.6400911161731208,0.5954866696992223
50,Texas Tech,big 12,4,4,60.681609412079396,0.5011389521640092,0.6637191705590627
51,Boise State,mountain west,6,2,59.76102677624944,0.6264236902050114,0.5820953479857544
52,East Carolina,american athletic,6,3,59.72117042156238,0.5869400151860289,0.602742613693098
53,Wisconsin,big ten,4,4,58.1721744179261,0.5968109339407744,0.5735967958461384
