rank,team,conference,wins,losses,SPI,N_adj,SOR_adj
1,Michigan,big ten,9,0,94.31747395553647,1.0,0.9125765223928688
2,Florida State,acc,9,0,89.8953202668048,0.7827004219409284,0.9615508538288047
3,Ohio State,big ten,9,0,88.83903368231488,0.7742616033755274,0.9498442702180219
4,Penn State,big ten,8,1,88.5411259854616,0.8924050632911391,0.8816453656964882
5,Alabama,sec,8,1,86.78270042194093,0.6223628691983122,1.0
6,Georgia,sec,9,0,86.13205672524717,0.8080168776371307,0.8900225539684247
7,Ole Miss,sec,8,1,85.00419516501285,0.6561181434599156,0.9544624637525508
8,Washington,pac-12,9,0,84.03684766486899,0.7088607594936709,0.9111803243475461
9,Texas,big 12,8,1,83.99626570269639,0.6729957805907172,0.9298678981849429
10,Oregon,pac-12,8,1,83.7114181900905,0.9514767932489451,0.7755343142519602
11,Louisville,acc,8,1,80.06488967497725,0.6687763713080169,0.8716571796799485
12,James Madison,sun belt,9,0,78.1241154806687,0.6139240506329113,0.871334980131028
13,Liberty,conference usa,9,0,76.6381320673746,0.681434599156118,0.8121218630293918
14,Oklahoma,big 12,7,2,76.08203875729764,0.7362869198312236,0.7740307163569972
15,Notre Dame,fbs independents,7,3,75.17383447372035,0.7322784810126581,0.762216732896574
16,LSU,sec,6,3,73.95169929673492,0.6772151898734178,0.7730641177102353
17,Tennessee,sec,7,2,72.8594292309763,0.6645569620253164,0.7630759316936957
18,Kansas State,big 12,6,3,71.3424562028398,0.710970464135021,0.714745999355601
19,Missouri,sec,7,2,70.07412175698904,0.5147679324894515,0.8008806787670498
20,North Carolina,acc,7,2,68.88803996180735,0.6540084388185653,0.7076576092793471
21,Kansas,big 12,7,2,68.49908483545843,0.4978902953586496,0.7857372999677801
22,SMU,american athletic,7,2,68.35720714168217,0.8122362869198312,0.6142913399921242
23,Air Force,mountain west,8,1,67.67567465911878,0.6540084388185653,0.6890058353918306
24,Fresno State,mountain west,8,1,66.78749716206094,0.5886075949367088,0.7105574052196327
25,Toledo,mid-american,8,1,66.76258334250991,0.6413502109704641,0.6817742455160564
26,Troy,sun belt,7,2,66.57562603462989,0.5654008438818565,0.7197937922886909
27,Tulane,american athletic,8,1,66.3226631356134,0.5316455696202531,0.7340779722908389
28,Iowa,big ten,7,2,65.69669761323094,0.4451476793248943,0.7710235205670714
29,Utah,pac-12,7,2,65.65140954372286,0.527426160337553,0.7260229835678231
30,Oklahoma State,big 12,7,2,65.3831217737561,0.47468354430379744,0.7502953495865107
31,Oregon State,pac-12,7,2,64.96120350368219,0.6265822784810126,0.6620126731822576
32,Miami,acc,6,3,64.17552828717179,0.5843881856540084,0.6726452582966385
33,Rutgers,big ten,6,3,64.10055118327898,0.5232067510548523,0.7044356137901409
34,UNLV,mountain west,7,2,63.17525956096573,0.5675105485232067,0.6663444671177461
35,Memphis,american athletic,7,2,62.904703705566725,0.569620253164557,0.6610460745354958
36,Duke,acc,6,3,61.71844517645524,0.5443037974683544,0.6564278810009667
37,Arizona,pac-12,6,3,61.50572436666943,0.5632911392405063,0.6429312998961801
38,Kentucky,sec,6,3,61.43137149607991,0.5,0.6758672537858448
39,Texas A&M,sec,5,4,61.18817427959399,0.5590717299578059,0.6403179035549351
40,USC,pac-12,7,3,60.20493318777709,0.5632911392405063,0.622919127913221
41,UCLA,pac-12,6,3,59.977001930931486,0.5864978902953586,0.6069165503168297
42,West Virginia,big 12,6,3,59.69389909942734,0.4894514767932489,0.6548168832563636
43,Auburn,sec,5,4,57.12432597531073,0.4599156118143459,0.6311889163355172
44,Coastal Carolina,sun belt,6,3,56.960700944892096,0.5253164556962026,0.5934557691619232
45,Miami (OH),mid-american,7,2,56.252614189378114,0.5590717299578059,0.5643862098593063
46,Georgia Southern,sun belt,6,3,56.00146507896155,0.4641350210970464,0.6116421437009989
47,Wisconsin,big ten,5,4,54.27767030240083,0.4388185654008439,0.5987541617441736
48,Georgia Tech,acc,5,4,54.17346525841447,0.41350210970464135,0.6107829449038772
49,NC State,acc,6,3,53.98123312247617,0.42616033755274263,0.6010095585866181
50,Boston College,acc,6,3,53.93417997948981,0.3649789029535866,0.6332295134786812
51,Wyoming,mountain west,6,3,53.80687490455235,0.33122362869198313,0.6494468907743529
52,Minnesota,big ten,5,4,53.04083867953471,0.32489451476793246,0.6410697025024166
53,Florida,sec,5,4,52.92227966830214,0.4345991561181434,0.5801739877564173
54,Texas State,sun belt,6,3,52.62647012041018,0.5063291139240506,0.5369992482010526
55,Clemson,acc,5,4,52.28332306917049,0.5021097046413502,0.5339920524111267
56,Maryland,big ten,5,4,52.25806597794814,0.48523206751054854,0.5426914402319838
57,Iowa State,big 12,5,4,52.16884253324071,0.4092827004219409,0.5822145848995812
58,Jacksonville State,conference usa,7,3,52.16079819386989,0.5025316455696203,0.5318798553682026
59,Georgia State,sun belt,6,3,51.84311850191258,0.37763713080168754,0.5942433680592848
60,UTSA,american athletic,6,3,51.40286521953299,0.4578059071729955,0.544302437976587
61,New Mexico State,conference usa,7,3,49.037968565831356,0.5025316455696203,0.4838363226291484
62,Northwestern,big ten,4,5,47.83341535600332,0.27637130801687765,0.5870833780832708
63,Nebraska,big ten,5,4,47.77382543310009,0.3755274261603375,0.5327748541152043
64,Ohio,mid-american,6,3,47.74806193119431,0.470464135021097,0.4812587262377833
