rank,team,conference,wins,losses,SPI,N_adj,SOR_adj
54,Western Michigan,mid-american,8,5,55.537396471243106,0.5617546551363415,0.5519382083303255
55,UAB,conference usa,9,4,55.48751246417174,0.5994141850896157,0.5308925536313106
56,UCLA,pac-12,8,4,55.126849665301236,0.6618313689936537,0.4917346423157439
57,Central Michigan,mid-american,9,4,54.84355650039803,0.6035985773066462,0.518732404533314
58,South Carolina,sec,7,6,54.83375223014051,0.4599344445219332,0.5959391795672746
59,East Carolina,american athletic,7,5,53.138345247740034,0.5469930492595951,0.5229782849792955
60,LSU,sec,6,7,52.88992864598876,0.48364600041843925,0.553266440482206
61,Florida,sec,6,7,52.76614851163019,0.5561754655136342,0.5123078033638923
62,Georgia State,sun belt,8,5,52.29714133940835,0.5045679615035916,0.5328809644120407
63,Virginia,acc,6,6,51.346009475611,0.5349048050770626,0.5019129430448278
64,Boston College,acc,6,6,51.17711390827983,0.5303717135086129,0.5017554451612057
65,North Carolina,acc,6,7,50.72956835128266,0.5422274914568659,0.4884862484660362
66,Tulsa,american athletic,7,6,50.2236532811853,0.4808564056070856,0.5137489089990354
67,Wyoming,mountain west,7,6,49.816104449856304,0.5157263407490063,0.48870280805601674
68,TCU,big 12,5,7,49.60436325182892,0.371713508612874,0.5629906223135127
69,Northern Illinois,mid-american,9,5,49.52624726445446,0.457842248413418,0.5154118241536129
70,Marshall,conference usa,7,6,49.22692394302505,0.652416486505335,0.40603610638982035
71,Nebraska,big ten,3,9,49.06721940300627,0.5802357207615594,0.44244567963617987
72,Toledo,mid-american,7,6,48.25899840789409,0.6956552060813167,0.3678625568468924
73,Miami (OH),mid-american,7,6,48.074519435129496,0.5910454006555548,0.4213527755720782
74,Syracuse,acc,5,7,47.85712365975803,0.4593532789362345,0.4889193676459973
75,Arizona State,pac-12,8,5,47.712723355929874,0.621730943580445,0.3992636973940662
76,Memphis,american athletic,6,6,47.245253038557806,0.5001511030522816,0.4575379143342761
77,Florida State,acc,5,7,47.02256949273332,0.5046841946207313,0.4516711181693496
78,Missouri,sec,6,7,46.81335719836762,0.39856335867215287,0.5055944560744965
79,Illinois,big ten,5,7,45.8156508512284,0.45330915684496825,0.46076662094853094
80,Oregon State,pac-12,7,6,45.0433079660869,0.5840714136271706,0.3784739767559373
81,Eastern Michigan,mid-american,7,6,44.79982711479612,0.4878303926354697,0.42655020573161045
82,Virginia Tech,acc,6,7,43.22657125606682,0.4557500523049027,0.41962029885223423
83,Hawai'i,mountain west,6,7,43.12214849928614,0.43761768603110396,0.4277773767415
84,Middle Tennessee,conference usa,7,6,43.10137001515927,0.5603598577306647,0.36136576914747703
85,Rutgers,big ten,5,8,42.5658342341173,0.3776413975870005,0.4515136202857274
86,UTEP,conference usa,7,6,42.44148610674604,0.4822512030127624,0.3932722154046055
87,Washington State,pac-12,7,6,41.90098587649573,0.5505962758909269,0.348155634158666
88,Kent State,mid-american,7,7,40.72135089728249,0.4254630229244917,0.39738684761423515
89,San José State,mountain west,5,7,39.79818531047964,0.36718041704442433,0.414567241752689
90,South Alabama,sun belt,5,7,39.6680937958917,0.457842248413418,0.36374792463726263
91,Troy,sun belt,5,7,38.86716657529366,0.4261106074342702,0.3685122356168339
92,Old Dominion,conference usa,6,7,37.902922093699964,0.4822512030127624,0.3234481536654351
93,Ball State,mid-american,6,7,37.637557514311936,0.40693214310621384,0.359922038547607
94,Navy,american athletic,4,8,36.78214182196157,0.33695980658809316,0.3844392090981278
95,North Texas,conference usa,6,7,36.194943112546206,0.4850407978241161,0.2956694644415715
96,Florida Atlantic,conference usa,5,7,35.83367741373355,0.4789966757328498,0.29336605789359704
97,California,pac-12,5,7,34.20911056836323,0.5122393472348141,0.25047282177145747
98,Georgia Tech,acc,3,9,33.493074118026875,0.31278331822302813,0.34685627661878293
99,Colorado State,mountain west,3,9,33.436783895278964,0.40193411906920523,0.29798599581318125
100,Northwestern,big ten,3,9,32.68371335538284,0.2598972499244485,0.3628816862773407
101,UL Monroe,sun belt,4,8,32.26826100511355,0.2568751888788153,0.3581173752977695
102,Buffalo,mid-american,4,8,32.018581563263545,0.47295255364158356,0.23792680285858653
103,Tulane,american athletic,2,10,32.01829475671406,0.36869144756724087,0.2940629860286252
104,Texas State,sun belt,4,8,31.539478974686002,0.30522816560894533,0.32086912582112176
105,Charlotte,conference usa,5,7,30.990669045658954,0.3611362949531581,0.28232151880459105
106,Indiana,big ten,2,10,30.07177945817432,0.19492293744333636,0.35768425611780835
107,Bowling Green,mid-american,4,8,29.724424158626068,0.3173164097914778,0.2864361510142207
108,Washington,pac-12,4,8,29.64611464455703,0.4638863705046842,0.20630910272143213
109,New Mexico,mountain west,3,9,28.247417073678495,0.19038984587488667,0.3320580379701148
110,Kansas,big 12,2,10,27.720881041288838,0.09670595346025969,0.37440265646430376
111,USC,pac-12,4,8,26.99394499211893,0.42913266847990333,0.1842200245434202
112,Colorado,pac-12,4,8,26.97643392302683,0.34149289815654293,0.2311412690391973
113,UNLV,mountain west,2,10,26.574027570106068,0.2659413720157147,0.2656319930700931
114,Georgia Southern,sun belt,3,9,26.24174847861271,0.2825627077666969,0.25157005702735874
115,Louisiana Tech,conference usa,3,9,26.137236428210965,0.37624660018132366,0.19951700649022522
116,Duke,acc,3,9,26.010353215083114,0.17830160169235418,0.30415072547462646
117,Rice,conference usa,4,8,25.314536221912263,0.21909942580840133,0.2714777895172033
118,South Florida,american athletic,2,10,24.34103940357041,0.27651858567543064,0.2255829062296975
119,New Mexico State,fbs independents,2,10,23.868944296759107,0.16168026594137186,0.280155922904786
120,Ohio,mid-american,3,9,23.59595759358774,0.3445149592021759,0.17750667725402441
121,Southern Miss,conference usa,3,9,22.882110692251807,0.2991840435176791,0.19093337183281597
122,Vanderbilt,sec,2,10,21.788815154206155,0.1208824418253249,0.27012199523568897
123,Temple,american athletic,3,9,21.053521908292552,0.10123904502870937,0.2693870051121188
124,Arkansas State,sun belt,2,10,19.840592303815622,0.2432759141734663,0.1742451585806816
125,Stanford,pac-12,3,9,18.742267713334265,0.2674524025385313,0.14432974806901028
126,Akron,mid-american,2,10,13.545570755078387,0.12843759443940778,0.13923469153383256
127,UConn,fbs independents,1,11,12.237166457511355,0.06950740404956178,0.15083703562733372
128,Arizona,pac-12,1,11,7.932910244786943,0.22665457842248413,0.0
129,Massachusetts,fbs independents,1,11,7.75138959070238,0.0,0.11925214754926738
130,Florida International,conference usa,1,11,6.467345172055134,0.1344817165306738,0.0270843860535623
