name,p5,cvc_wins,cvc_losses,cvc_perc,conf_index
sec,True,42.150763358778626,7.7671755725190845,0.8444011163359713,
big 12,True,26.106870229007633,5.830152671755725,0.8174484613086346,
big ten,True,33.10687022900763,10.553435114503817,0.7582830667016347,
acc,True,33.83015267175573,14.59732824427481,0.6985734552332914,
pac-12,False,24.830152671755723,15.364503816793892,0.617747602316969,
sun belt,False,26.33969465648855,19.446564885496183,0.5752750916972325,
american athletic,False,23.660305343511453,18.553435114503817,0.560488245931284,
mountain west,False,23.427480916030532,22.509541984732827,0.5099912758090648,
fbs independents,False,21.25763358778626,23.767175572519086,0.4721315644470817,
conference usa,False,21.213740458015266,27.597328244274806,0.43460921922039336,
mid-american,False,18.213740458015266,30.553435114503817,0.37348360334976916,
