,Team Name,W,L,Conf.,Conf. Rank,Conf. W,Conf. L,C,c,Cc,N_raw,N_adj,SOR_raw,SOR_adj,SPI
1,Michigan,7,0,big ten,3,4,0,0.8181818181818181,1.0,0.8181818181818181,30.571428571428573,33.40175953079179,1.9458874458874456,61.80247247179625,95.20423200258806
2,Tennessee,6,0,sec,1,3,0,1.0,0.9285714285714286,0.9285714285714286,24.666666666666668,29.765395894428156,2.304112554112554,65.0,94.76539589442817
3,Georgia,7,0,sec,1,4,0,1.0,1.0,1.0,32.57142857142857,34.633431085043995,1.4816017316017318,57.65824495034791,92.2916760353919
4,Ole Miss,7,0,sec,1,3,0,1.0,0.8571428571428572,0.8571428571428572,23.571428571428573,29.090909090909097,2.059031877213695,62.812402891305815,91.9033119822149
5,Alabama,6,1,sec,1,3,1,1.0,0.7857142857142857,0.7857142857142857,26.857142857142858,31.114369501466278,1.7922077922077921,60.43072350199284,91.54509300345912
6,Clemson,7,0,acc,4,5,0,0.7272727272727273,1.0,0.7272727272727273,18.857142857142858,26.18768328445748,2.0047225501770956,62.32763628994123,88.51531957439872
7,Ohio State,6,0,big ten,3,3,0,0.8181818181818181,0.9285714285714286,0.7597402597402597,33.166666666666664,35.0,0.9090909090909091,52.547997027629535,87.54799702762953
8,TCU,6,0,big 12,2,3,0,0.9090909090909091,1.0,0.9090909090909091,19.333333333333332,26.48093841642229,1.7823691460055096,60.34290346551374,86.82384188193603
9,UCLA,6,0,pac-12,5,3,0,0.6363636363636364,0.9166666666666666,0.5833333333333333,18.833333333333332,26.17302052785924,1.602813852813853,58.74018779977032,84.91320832762956
10,Syracuse,6,0,acc,4,3,0,0.7272727272727273,0.9285714285714286,0.6753246753246753,22.833333333333332,28.636363636363637,1.318181818181818,56.19955414443019,84.83591778079382
11,Oklahoma State,5,1,big 12,2,2,1,0.9090909090909091,0.7,0.6363636363636364,17.5,25.351906158357775,0.9469696969696969,52.88610416807404,78.23801032643182
12,UCF,5,1,american athletic,7,2,0,0.4545454545454546,0.9090909090909091,0.4132231404958678,27.0,31.202346041055726,0.18417945690672954,46.07741673985003,77.27976278090576
13,Penn State,5,1,big ten,3,2,1,0.8181818181818181,0.7142857142857143,0.5844155844155844,12.33333333333334,22.170087976539598,1.081168831168831,54.083969465648856,76.25405744218845
14,Tulane,6,1,american athletic,7,3,0,0.4545454545454546,1.0,0.4545454545454546,17.142857142857142,25.131964809384165,0.744982290436836,51.08315881915828,76.21512362854244
