,Team Name,W,L,Conf.,Conf. Rank,Conf. W,Conf. L,C,c,Cc,N_raw,N_adj,SOR_raw,SOR_adj,SPI
1,Mississippi State,4,0,sec,1,0,0,1.0,0.625,0.625,28.0,25.75907590759076,1.338161838161838,65.0,90.75907590759076
2,Indiana,4,0,big ten,2,1,0,0.9090909090909091,0.8888888888888888,0.808080808080808,46.5,34.306930693069305,0.6626984126984128,55.137665575814246,89.44459626888356
3,Florida State,3,0,acc,4,0,0,0.7272727272727273,0.5882352941176471,0.4278074866310161,48.0,35.0,0.576486013986014,53.878892005610105,88.8788920056101
4,BYU,3,0,big 12,3,0,0,0.8181818181818181,0.625,0.5113636363636364,38.0,30.379537953795378,0.8212375859434682,57.452470918241076,87.83200887203645
5,Oklahoma,4,0,sec,1,1,0,1.0,0.75,0.75,22.25,23.102310231023104,1.1792929292929293,62.68038023998754,85.78269047101065
6,North Texas,4,0,american athletic,6,1,0,0.5454545454545454,0.8571428571428572,0.4675324675324675,27.5,25.528052805280527,0.9860139860139859,59.858345021037884,85.3863978263184
7,Missouri,4,0,sec,1,1,0,1.0,0.8125,0.8125,29.25,26.336633663366335,0.9034090909090908,58.6522440392707,84.98887770263704
8,Oregon,4,0,big ten,2,1,0,0.9090909090909091,1.0,0.9090909090909091,41.5,31.996699669966997,0.4936868686868686,52.66995480754247,84.66665447750947
9,Georgia Tech,4,0,acc,4,1,0,0.7272727272727273,0.8823529411764706,0.6417112299465241,19.5,21.831683168316832,1.1534090909090908,62.302454417952326,84.13413758626915
10,Ohio State,3,0,big ten,2,0,0,0.9090909090909091,0.5555555555555556,0.5050505050505051,35.0,28.993399339933994,0.6538461538461537,55.00841514726508,84.00181448719908
11,Texas Tech,4,0,big 12,3,1,0,0.8181818181818181,0.9375,0.7670454545454545,40.75,31.65016501650165,0.40603146853146854,51.39011220196355,83.04027721846519
12,Washington,3,0,big ten,2,0,0,0.9090909090909091,0.6111111111111112,0.5555555555555556,37.333333333333336,30.071507150715078,0.4242424242424242,51.65600748013091,81.727514630846
13,Ole Miss,4,0,sec,1,2,0,1.0,0.9375,0.9375,26.0,24.834983498349835,0.7532467532467532,56.459747545582054,81.29473104393189
14,USC,4,0,big ten,2,2,0,0.9090909090909091,0.9444444444444444,0.8585858585858586,32.25,27.722772277227723,0.5432900432900434,53.39420289855073,81.11697517577845
15,Miami,4,0,acc,4,0,0,0.7272727272727273,0.5294117647058824,0.3850267379679145,25.25,24.488448844884488,0.7548701298701298,56.483450210378685,80.97189905526318
16,LSU,4,0,sec,1,1,0,1.0,0.6875,0.6875,19.75000000000001,21.947194719471952,0.9280303030303031,59.01173445535298,80.95892917482493
17,Georgia,3,0,sec,1,1,0,1.0,1.0,1.0,21.0,22.524752475247524,0.8295454545454546,57.57377279102385,80.09852526627137
18,Tennessee,3,1,sec,1,0,1,1.0,0.375,0.375,25.75,24.71947194719472,0.6768525592055004,55.34432802574046,80.06379997293519
19,Iowa State,4,0,big 12,3,1,0,0.8181818181818181,0.6875,0.5625,15.5,19.983498349834985,0.920544733044733,58.90243883434628,78.88593718418126
20,Vanderbilt,4,0,sec,1,1,0,1.0,0.875,0.875,34.75,28.877887788778878,0.28824484339190226,49.67032835574623,78.54821614452511
21,Virginia,3,1,acc,4,1,1,0.7272727272727273,0.7058823529411764,0.5133689839572192,26.0,24.834983498349835,0.5446906035141329,53.41465225641449,78.24963575476434
22,Penn State,3,0,big ten,2,0,0,0.9090909090909091,0.6666666666666667,0.6060606060606061,38.333333333333336,30.533553355335535,0.12121212121212123,47.23151005142591,77.76506340676144
23,Houston,3,0,big 12,3,1,0,0.8181818181818181,0.8125,0.6647727272727272,22.99999999999999,23.44884488448844,0.5819805194805194,53.959116409537174,77.40796129402561
24,Memphis,4,0,american athletic,6,0,0,0.5454545454545454,0.7142857142857143,0.3896103896103896,19.75,21.94719471947195,0.6696428571428572,55.2390603085554,77.18625502802736
25,Texas A&M,3,0,sec,1,0,0,1.0,0.4375,0.4375,13.666666666666666,19.136413641364136,0.854978354978355,57.945114539504445,77.08152818086859
26,UCF,3,0,big 12,3,0,0,0.8181818181818181,0.5625,0.4602272727272727,31.0,27.145214521452143,0.2620320855614974,49.28760003300059,76.43281455445272
27,Louisville,3,0,acc,4,0,0,0.7272727272727273,0.4117647058823529,0.2994652406417112,23.666666666666668,23.75687568756876,0.46453546453546457,52.24431977559608,76.00119546316483
28,Nebraska,3,1,big ten,2,0,1,0.9090909090909091,0.38888888888888884,0.3535353535353535,30.0,26.683168316831683,0.19153069153069147,48.258220352189504,74.94138866902118
29,Maryland,4,0,big ten,2,1,0,0.9090909090909091,0.8333333333333334,0.7575757575757576,21.75,22.871287128712872,0.44422244422244406,51.947732585320246,74.81901971403312
30,TCU,3,0,big 12,3,0,0,0.8181818181818181,0.4375,0.3579545454545454,22.0,22.986798679867984,0.4278074866310161,51.708060391056854,74.69485907092484
31,Syracuse,3,1,acc,4,1,0,0.7272727272727273,0.8235294117647058,0.5989304812834224,10.75,17.78877887788779,0.7386363636363638,56.246423562412346,74.03520244030014
32,Utah,3,1,big 12,3,0,1,0.8181818181818181,0.3125,0.2556818181818182,22.0,22.986798679867984,0.35290404040404033,50.61440704378994,73.60120572365793
