,Team Name,W,L,Conf.,Conf. Rank,Conf. W,Conf. L,C,c,Cc,N_raw,N_adj,SOR_raw,SOR_adj,SPI
1,Alabama,12,1,sec,1,8,1,1.0,0.9285714285714286,0.9285714285714286,22.307692307692307,30.33809038396194,5.058441558441559,65.0,95.33809038396195
2,Georgia,12,1,sec,1,8,1,1.0,1.0,1.0,29.846153846153847,35.0,3.824675324675325,59.64517993929758,94.64517993929758
3,Michigan,12,1,big ten,3,9,1,0.8181818181818181,1.0,0.8181818181818181,21.615384615384617,29.90995582738702,3.36038961038961,57.63007660066483,87.54003242805184
4,Cincinnati,13,0,american athletic,6,9,0,0.5454545454545454,1.0,0.5454545454545454,23.153846153846153,30.861365953109072,2.814836678473042,55.26225544942121,86.12362140253029
5,Ohio State,10,2,big ten,3,8,1,0.8181818181818181,0.9285714285714286,0.7597402597402597,24.58333333333334,31.745384528259155,2.2940771349862255,53.00204312236397,84.74742765062314
6,Oklahoma State,11,2,big 12,2,8,2,0.9090909090909091,1.0,0.9090909090909091,13.846153846153847,25.105334692490654,3.627410468319559,58.78900655638623,83.89434124887688
7,Baylor,11,2,big 12,2,8,2,0.9090909090909091,0.9,0.8181818181818181,13.307692307692308,24.772341148487936,3.4220779220779223,57.897817603699956,82.67015875218789
8,Notre Dame,11,1,fbs independents,8,0,0,0.36363636363636365,0.4285714285714286,0.15584415584415587,17.0,27.055725450220862,2.523022432113341,53.995716669513456,81.05144211973432
9,Pittsburgh,11,2,acc,4,8,1,0.7272727272727273,1.0,0.7272727272727273,19.923076923076923,28.863404689092757,2.058441558441559,51.97933227344992,80.84273696254267
10,Ole Miss,10,2,sec,1,6,2,1.0,0.8571428571428572,0.8571428571428572,10.916666666666666,23.29369124476158,3.090318772136954,56.45790905149193,79.7516002962535
11,Oklahoma,10,2,big 12,2,7,2,0.9090909090909091,0.8,0.7272727272727273,13.166666666666666,24.685128553630083,2.59681227863046,54.315981027210974,79.00110958084105
12,Louisiana,12,1,sun belt,7,9,0,0.4545454545454546,1.0,0.4545454545454546,12.384615384615385,24.20149507305471,1.7748917748917754,50.74866310160428,74.950158174659
13,Clemson,9,3,acc,4,6,2,0.7272727272727273,0.7857142857142857,0.5714285714285714,11.833333333333334,23.860573111337636,1.6103896103896105,50.03468709351062,73.89526020484826
14,Houston,11,2,american athletic,6,8,1,0.5454545454545454,0.9090909090909091,0.4958677685950413,16.307692307692317,26.627590893645948,0.6812278630460447,46.00191830138354,72.62950919502948
15,Coastal Carolina,10,2,sun belt,7,6,2,0.4545454545454546,0.8,0.3636363636363637,20.41666666666668,29.168648771095263,0.025974025974026205,43.15797080502963,72.3266195761249
16,Michigan State,10,2,big ten,3,7,2,0.8181818181818181,0.8571428571428572,0.7012987012987013,6.25,20.407747196738022,1.935064935064935,51.44385026737967,71.8515974641177
17,San Diego State,11,2,mountain west,5,7,2,0.6363636363636364,0.9166666666666666,0.5833333333333333,7.076923076923066,20.91913013931362,1.7889610389610384,50.809726839138605,71.72885697845221
18,Wake Forest,10,3,acc,4,7,3,0.7272727272727273,0.9285714285714286,0.6753246753246753,10.923076923076923,23.297655453618752,1.2142857142857146,48.31550802139037,71.61316347500912
19,NC State,9,3,acc,4,6,2,0.7272727272727273,0.8571428571428572,0.6233766233766235,13.416666666666666,24.839732699059915,0.7874852420306966,46.463098976467954,71.30283167552787
20,Kentucky,9,3,sec,1,5,3,1.0,0.7857142857142857,0.7857142857142857,11.25,23.49983010533469,1.0844155844155843,47.751842751842744,71.25167285717744
21,Arkansas,8,4,sec,1,4,4,1.0,0.5714285714285714,0.5714285714285714,7.5,21.18076792388719,1.5259740259740262,49.668304668304664,70.84907259219186
22,BYU,10,2,fbs independents,8,0,0,0.36363636363636365,0.2857142857142857,0.10389610389610389,9.25,22.262996941896024,1.2496064541519087,48.46880789394158,70.73180483583761
23,App State,10,3,sun belt,7,7,2,0.4545454545454546,0.9,0.4090909090909091,14.923076923076929,25.771321780496095,0.30578512396694246,44.37241324941859,70.1437350299147
24,Iowa,10,3,big ten,3,7,3,0.8181818181818181,0.7857142857142857,0.6428571428571428,4.769230769230769,19.492014950730546,1.745670995670995,50.621838415956056,70.11385336668661
25,Texas A&M,8,4,sec,1,4,4,1.0,0.7142857142857143,0.7142857142857143,13.416666666666666,24.839732699059915,0.4155844155844157,44.84896661367249,69.68869931273241
26,UTSA,12,1,conference usa,11,8,1,0.09090909090909094,1.0,0.09090909090909094,14.23076923076924,25.343187223921177,0.17217630853994514,43.7925212524143,69.13570847633548
27,Iowa State,7,5,big 12,2,5,4,0.9090909090909091,0.7,0.6363636363636364,12.25,24.11824668705403,0.11255411255411252,43.533747651394705,67.65199433844874
28,Air Force,9,3,mountain west,5,6,2,0.6363636363636364,0.75,0.4772727272727273,11.916666666666666,23.912107826480913,0.14639905548996457,43.68064223679197,67.59275006327287
29,Tennessee,7,5,sec,1,4,4,1.0,0.6428571428571428,0.6428571428571428,11.333333333333334,23.55136482047797,0.22510822510822526,44.02225755166931,67.57362237214728
30,Fresno State,9,3,mountain west,5,6,2,0.6363636363636364,0.8333333333333334,0.5303030303030303,13.333333333333334,24.78819798391664,-0.13744588744588748,42.44869200751553,67.23688999143218
31,Wisconsin,8,4,big ten,3,6,3,0.8181818181818181,0.7142857142857143,0.5844155844155844,9.416666666666666,22.366066372182576,0.3658008658008658,44.63289492701257,66.99896129919514
32,Nevada,8,4,mountain west,5,5,3,0.6363636363636364,0.6666666666666667,0.4242424242424243,12.25,24.11824668705403,-0.195887445887446,42.19504263621911,66.31328932327314
33,Mississippi State,7,5,sec,1,4,4,1.0,0.5,0.5,5.666666666666667,20.047004190735077,0.6050767414403784,45.671405484239706,65.71840967497478
34,Utah,10,3,pac-12,9,9,1,0.2727272727272727,1.0,0.2727272727272727,14.846153846153847,25.723751274209988,-0.8127705627705633,39.517632605867895,65.24138388007789
35,Penn State,7,5,big ten,3,4,5,0.8181818181818181,0.5,0.40909090909090906,9.5,22.417601087325856,-0.05411255411255422,42.81037722214192,65.22797830946779
36,Purdue,8,4,big ten,3,6,3,0.8181818181818181,0.5714285714285714,0.46753246753246747,6.999999999999989,20.871559633027516,0.28246753246753276,44.27120971238618,65.1427693454137
37,Utah State,10,3,mountain west,5,7,2,0.6363636363636364,1.0,0.6363636363636364,7.923076923076923,21.44240570846075,0.14285714285714235,43.665269547622486,65.10767525608323
38,Boise State,7,5,mountain west,5,5,3,0.6363636363636364,0.5833333333333333,0.37121212121212116,10.166666666666666,22.829878808472078,-0.41951987406532876,41.224428122823845,64.05430693129593
39,Auburn,6,6,sec,1,3,5,1.0,0.4285714285714286,0.4285714285714286,7.416666666666667,21.12923320874391,-0.043290043290042934,42.85734932793756,63.98658253668147
40,Minnesota,8,4,big ten,3,6,3,0.8181818181818181,0.6428571428571428,0.5259740259740259,7.833333333333333,21.386906784460304,-0.33225108225108224,41.603194103194106,62.9901008876544
41,Miami,7,5,acc,4,5,3,0.7272727272727273,0.7142857142857143,0.5194805194805195,5.666666666666667,20.047004190735077,-0.10389610389610349,42.59430553548201,62.64130972621709
42,Kansas State,7,5,big 12,2,4,5,0.9090909090909091,0.6,0.5454545454545454,5.249999999999989,19.789330615018685,-0.07575757575757569,42.71643301055065,62.505763625569344
43,Army,8,4,fbs independents,8,3,0,0.36363636363636365,1.0,0.36363636363636365,11.25,23.49983010533469,-0.9455922865013773,38.941156762012376,62.44098686734707
44,Oregon,10,3,pac-12,9,7,3,0.2727272727272727,0.9166666666666666,0.24999999999999997,5.923076923076923,20.205572545022086,-0.2099567099567099,42.13397889868478,62.33955144370687
45,SMU,8,4,american athletic,6,4,4,0.5454545454545454,0.5454545454545454,0.29752066115702475,10.0,22.726809378185525,-1.2048406139315233,37.81596131863512,60.54277069682064
46,UCF,8,4,american athletic,6,5,3,0.5454545454545454,0.8181818181818181,0.44628099173553715,7.0,20.871559633027523,-1.1258362849271943,38.15885769094324,59.03041732397077
47,Louisville,6,6,acc,4,4,4,0.7272727272727273,0.6428571428571428,0.4675324675324675,4.916666666666667,19.583191754445576,-0.8978748524203068,39.14826104665677,58.73145280110235
48,UCLA,8,4,pac-12,9,6,3,0.2727272727272727,0.8333333333333334,0.22727272727272727,9.75,22.572205232755692,-1.5898268398268396,36.14503540974129,58.71724064249698
49,LSU,6,6,sec,1,3,5,1.0,0.3571428571428571,0.3571428571428571,1.75,17.62487257900102,-0.5865800865800865,40.499349616996675,58.12422219599769
50,West Virginia,6,6,big 12,2,4,5,0.9090909090909091,0.5,0.45454545454545453,2.5,18.088685015290523,-0.7987012987012991,39.578696343402214,57.66738135869274
51,Florida,6,6,sec,1,2,6,1.0,0.1428571428571429,0.1428571428571429,5.25,19.789330615018688,-1.2644628099173552,37.55718771761553,57.34651833263422
52,Texas,5,7,big 12,2,3,6,0.9090909090909091,0.4,0.36363636363636365,4.166666666666667,19.119379318156078,-1.3116883116883122,37.352218528689114,56.47159784684519
53,Liberty,7,5,fbs independents,8,1,1,0.36363636363636365,0.7142857142857143,0.25974025974025977,10.083333333333334,22.778344093328805,-2.3441558441558437,32.87107963578552,55.649423729114325
54,North Carolina,6,6,acc,4,4,5,0.7272727272727273,0.3571428571428571,0.2597402597402597,4.833333333333333,19.531657039302296,-1.733766233766233,35.52030640265935,55.05196344196165
55,Texas Tech,6,6,big 12,2,3,6,0.9090909090909091,0.30000000000000004,0.27272727272727276,-2.0833333333333335,15.25427568241024,-0.7703659976387245,39.70167785675807,54.95595353916831
56,South Carolina,6,6,sec,1,3,5,1.0,0.2857142857142857,0.2857142857142857,-2.9166666666666665,14.738928530977459,-0.7591499409681224,39.75035803912809,54.48928657010554
57,UAB,8,4,conference usa,11,6,2,0.09090909090909094,0.8571428571428572,0.07792207792207795,6.583333333333333,20.613886057311134,-2.2213695395513575,33.40399952699418,54.01788558430531
58,Western Kentucky,8,5,conference usa,11,7,2,0.09090909090909094,0.9285714285714286,0.08441558441558444,14.384615384615385,25.438328236493376,-3.409090909090909,28.249024425495012,53.687352661988385
59,Arizona State,8,4,pac-12,9,6,3,0.2727272727272727,0.75,0.20454545454545453,8.750000000000005,21.953788651036362,-2.608225108225108,31.724960254372018,53.67874890540838
60,East Carolina,7,5,american athletic,6,5,3,0.5454545454545454,0.7272727272727273,0.396694214876033,3.4166666666666665,18.655566881866577,-2.002361275088548,34.35454414064039,53.01011102250697
61,Central Michigan,8,4,mid-american,10,6,2,0.18181818181818177,0.9166666666666666,0.1666666666666666,6.833333333333333,20.76849020274097,-2.4978354978354984,32.20407573348749,52.972565936228456
62,Maryland,6,6,big ten,3,3,6,0.8181818181818181,0.3571428571428571,0.29220779220779214,-5.166666666666667,13.347491222108959,-0.8939393939393945,39.165341812400634,52.5128330345096
63,Virginia,6,6,acc,4,4,4,0.7272727272727273,0.5714285714285714,0.41558441558441556,2.75,18.243289160720355,-2.22077922077922,33.40656164185577,51.64985080257611
64,Toledo,7,5,mid-american,10,5,3,0.18181818181818177,0.75,0.13636363636363633,13.166666666666666,24.685128553630083,-3.750000000000001,26.7694030929325,51.454531646562586
65,Oregon State,7,5,pac-12,9,5,4,0.2727272727272727,0.5833333333333333,0.15909090909090906,6.833333333333333,20.76849020274097,-2.8506493506493507,30.67278508454979,51.441275287290765
66,Boston College,6,6,acc,4,2,6,0.7272727272727273,0.2857142857142857,0.20779220779220778,2.5,18.088685015290523,-2.255608028335301,33.25539686502253,51.344081880313055
67,Marshall,7,5,conference usa,11,5,3,0.09090909090909094,0.7857142857142857,0.07142857142857145,11.25,23.49983010533469,-3.5802833530106257,27.50601111563678,51.00584122097147
68,Western Michigan,7,5,mid-american,10,4,4,0.18181818181818177,0.5,0.09090909090909088,2.25,17.934080869860686,-2.310606060606061,33.01669316375199,50.950774033612674
69,Missouri,6,6,sec,1,3,5,1.0,0.2142857142857143,0.2142857142857143,-5.0,13.450560652395515,-1.3463203463203461,37.20190779014308,50.6524684425386
70,Northern Illinois,9,4,mid-american,10,7,2,0.18181818181818177,1.0,0.18181818181818177,-1.1538461538461537,15.829085966700646,-1.9112554112554117,34.749963867610916,50.57904983431156
71,Georgia State,7,5,sun belt,7,6,2,0.4545454545454546,0.7,0.3181818181818182,-1.4166666666666667,15.666553403556462,-1.9155844155844153,34.73117502529267,50.397728428849135
72,Washington State,7,5,pac-12,9,6,3,0.2727272727272727,0.6666666666666667,0.18181818181818182,4.166666666666667,19.119379318156078,-2.9642857142857144,30.17957797369562,49.2989572918517
73,Tulsa,6,6,american athletic,6,5,3,0.5454545454545454,0.6363636363636364,0.3471074380165289,-1.3333333333333333,15.71808811869974,-2.203069657615112,33.48342508770316,49.2015132064029
74,Nebraska,3,9,big ten,3,1,8,0.8181818181818181,0.2142857142857143,0.17532467532467533,5.25,19.789330615018688,-3.25974025974026,28.897239485474774,48.68657010049346
75,Virginia Tech,6,6,acc,4,4,4,0.7272727272727273,0.5,0.36363636363636365,1.9166666666666667,17.727942009287574,-2.896103896103896,30.47550224020812,48.20344424949569
76,TCU,5,7,big 12,2,3,6,0.9090909090909091,0.19999999999999996,0.18181818181818177,-6.25,12.677539925246348,-1.7479338842975205,35.45881564598142,48.136355571227774
77,Eastern Michigan,7,5,mid-american,10,4,4,0.18181818181818177,0.5833333333333333,0.10606060606060602,3.1666666666666665,18.50096273643674,-3.116883116883117,29.517271281977163,48.01823401841391
78,Syracuse,5,7,acc,4,2,6,0.7272727272727273,0.2142857142857143,0.15584415584415587,-1.4166666666666667,15.666553403556462,-2.4978354978354975,32.2040757334875,47.870629137043956
79,Wyoming,6,6,mountain west,5,2,6,0.6363636363636364,0.33333333333333337,0.21212121212121215,0.6666666666666666,16.954921282138407,-2.87987012987013,30.545960398901574,47.50088168103998
80,Florida State,5,7,acc,4,4,4,0.7272727272727273,0.4285714285714286,0.31168831168831174,1.0833333333333333,17.212594857854796,-3.0129870129870127,29.96820349761526,47.18079835547005
81,Memphis,6,6,american athletic,6,3,5,0.5454545454545454,0.4545454545454546,0.24793388429752067,0.8333333333333334,17.057990712424964,-2.983471074380166,30.096309240694264,47.15429995311923
82,Miami (OH),6,6,mid-american,10,5,3,0.18181818181818177,0.6666666666666667,0.12121212121212119,5.25,19.789330615018688,-3.913419913419914,26.060124295418408,45.849454910437096
83,Illinois,5,7,big ten,3,4,5,0.8181818181818181,0.4285714285714286,0.35064935064935066,-1.75,15.46041454298335,-3.012987012987014,29.968203497615256,45.428618040598614
84,Rutgers,5,7,big ten,3,2,7,0.8181818181818181,0.2857142857142857,0.23376623376623373,-4.0833333333333215,14.017442518971578,-2.7036599763872493,31.310751685083233,45.3281942040548
85,Hawai'i,6,7,mountain west,5,3,5,0.6363636363636364,0.5,0.3181818181818182,-2.6153846153846154,14.925246347264695,-3.0735930735930737,29.7051597051597,44.6304060524244
86,Kent State,7,6,mid-american,10,6,3,0.18181818181818177,0.8333333333333334,0.1515151515151515,-2.4615384615384617,15.020387359836903,-3.456709956709957,28.042347159994215,43.06273451983111
87,UTEP,7,5,conference usa,11,4,4,0.09090909090909094,0.5,0.04545454545454547,0.4166666666666667,16.800317136708575,-3.874458874458875,26.229223876282695,43.02954101299127
88,Middle Tennessee,6,6,conference usa,11,4,4,0.09090909090909094,0.5714285714285714,0.051948051948051965,3.9166666666666665,18.96477517272624,-4.928571428571429,21.65414077178783,40.61891594451407
89,Ball State,6,6,mid-american,10,4,4,0.18181818181818177,0.41666666666666663,0.07575757575757573,-2.0833333333333335,15.25427568241024,-4.151515151515152,25.026737967914436,40.281013650324674
