rank,team,conference,wins,losses,SPI,N_adj,SOR_adj
30,Syracuse,acc,10,3,62.86567186512261,0.6160787559755803,0.6354294677842661
31,Colorado,big 12,9,4,61.24220256744519,0.6714110696422185,0.580658694307193
32,Baylor,big 12,8,5,60.8637145311948,0.655368266486073,0.583474233910496
33,Texas Tech,big 12,0,0,60.70114056833277,0.6267418968108913,0.596387295076178
34,Duke,acc,9,4,60.64850424388835,0.5279741366651363,0.6487601455478242
35,UNLV,mountain west,11,3,59.4847178031407,0.6565138253023433,0.5616420602701336
36,TCU,big 12,9,4,59.41281776590055,0.6761547465120719,0.5499600251996621
37,UConn,fbs independents,9,4,59.35167308053242,0.6107623140211504,0.584230647535264
38,Iowa,big ten,8,5,59.31625706302619,0.5989024959022756,0.5900718416376391
39,Texas A&M,sec,8,5,59.30586213851355,0.600697041764368,0.5889456257963178
40,USC,big ten,7,6,59.255635468949606,0.6277631791811802,0.5735988338093584
41,UCF,big 12,4,8,58.817502378124175,0.5955002939523433,0.584230647535264
42,Ohio,mid-american,11,3,58.698722030078756,0.6957312408535653,0.5284327476954457
43,Marshall,sun belt,10,3,58.063815692272094,0.6043230219771102,0.5678847680472805
44,Minnesota,big ten,8,5,57.61382255609953,0.5798029580666335,0.5741649080579593
45,Nebraska,big ten,7,6,56.26139814038981,0.52246874430279,0.584230647535264
46,Georgia Tech,acc,7,6,54.833469280502015,0.5649869075266144,0.5393681156472386
47,Vanderbilt,sec,7,6,54.77996087857405,0.4876557043351164,0.5801847881053074
48,Boston College,acc,7,6,54.75399341577487,0.6168304351189074,0.5102296644094324
49,Arkansas,sec,7,6,54.451379006596646,0.6034844349389064,0.5127603659036142
50,Kansas,big 12,5,7,54.230890011934285,0.5723092039864554,0.5261548903447438
51,Oklahoma,sec,6,7,52.93543165513084,0.43235781899923964,0.5815831998485761
52,Louisiana,sun belt,10,4,52.17935379747827,0.5435250732807931,0.5100919420407771
53,James Madison,sun belt,9,4,51.91293061943585,0.6504192947043633,0.4484346969966636
54,Rutgers,big ten,7,6,51.772704405779926,0.5649869075266144,0.4922794252668989
55,Texas State,sun belt,0,0,51.18243151425238,0.6267418968108913,0.4499456173210951
56,Washington State,pac-12,8,5,50.81025861289279,0.6527345343919694,0.4302238447565209
57,Washington,big ten,6,7,49.52601710174213,0.47261784507010157,0.5074521926813627
58,Buffalo,mid-american,9,4,48.87318839910609,0.4888460816581073,0.4886703929395745
59,Maryland,big ten,0,0,48.67648579240353,0.6267418968108913,0.4113926062157283
60,Virginia Tech,acc,6,7,48.63581386063227,0.5580611224737952,0.4477488396007605
61,Sam Houston,conference usa,10,3,48.627456221319115,0.519299025311373,0.4684921590064779
62,Jacksonville State,conference usa,9,5,48.07642030639923,0.7126538989549286,0.3559005206611804
63,East Carolina,american athletic,8,5,47.99548129460023,0.5681032673834711,0.4324902605565961
64,Auburn,sec,5,7,47.3601836824179,0.600932792986754,0.4050390142751001
65,Liberty,conference usa,8,4,47.35061290272604,0.618852860530254,0.39524250437180236
66,Toledo,mid-american,0,0,47.33011650717557,0.6267418968108913,0.3906792325968365
67,Wisconsin,big ten,5,7,47.15760385784282,0.49609814956606435,0.4583718249697011
68,South Florida,american athletic,7,6,47.08759838059854,0.5290506185964634,0.43955118045726654
69,Pittsburgh,acc,7,6,47.047133207118286,0.47884366545497475,0.4659631525568334
70,UAB,american athletic,3,9,46.8689079547359,0.2541118818555357,0.584230647535264
71,Cincinnati,big 12,5,7,46.75837192337479,0.5110424027363462,0.4441828896554257
72,Northern Illinois,mid-american,8,5,46.13792533690532,0.5804523000568153,0.3972629974602583
73,Georgia Southern,sun belt,8,5,45.84105719826208,0.5048688672897508,0.43339456681724314
74,Miami (OH),mid-american,9,5,45.74473952522795,0.520506017929819,0.42349275227206595
75,South Alabama,sun belt,7,6,45.49057595638482,0.6233178210936513,0.3642223418170312
76,UCLA,big ten,5,7,45.20088782000058,0.20645416372024067,0.584230647535264
77,Colorado State,mountain west,8,5,44.0395067089797,0.42210311305403614,0.45024458080136054
78,West Virginia,big 12,6,7,43.43794229173624,0.477291548615512,0.4112728936952818
79,UTSA,american athletic,7,6,43.28973839573313,0.49156297184513614,0.4013082212485133
80,Utah,big 12,5,7,42.732304501674065,0.3932299131266326,0.44568088526526034
81,North Carolina,acc,6,7,42.727255214136164,0.4674353963973378,0.40564640523429757
82,Tulsa,american athletic,3,9,42.614406779141824,0.13255470540999045,0.584230647535264
83,Kentucky,sec,4,8,42.450120150024595,0.3775908053410577,0.44976064558596274
84,Bowling Green,mid-american,7,6,41.77179617733745,0.5301223949914395,0.3571924977328779
85,Arkansas State,sun belt,8,5,40.85421232530592,0.30271169588201136,0.46552773799131575
86,Old Dominion,sun belt,5,7,40.2931872496138,0.5397059436984939,0.32928429569486944
87,Michigan State,big ten,5,7,39.91042853501207,0.26308320084331127,0.4723464077768644
88,NC State,acc,6,7,39.56812040156752,0.41852875646318954,0.38337867577470597
89,California,acc,6,7,39.48126841082325,0.4055768295632184,0.38901660578631697
90,North Texas,american athletic,6,7,39.15617335506943,0.540735554569254,0.31123736838685434
91,App State,sun belt,5,6,38.90325353315321,0.41598487438233506,0.3745197373810997
92,Western Kentucky,conference usa,8,6,37.968179921518896,0.49357665305060067,0.31835380099612115
93,San José State,mountain west,7,6,36.73537461494568,0.48042267013716267,0.3064704793868459
94,Virginia,acc,5,7,36.30298393485507,0.32615112753736714,0.38288760724688037
95,Troy,sun belt,0,0,36.020534632286804,0.6267418968108913,0.21668566529085553
96,Western Michigan,mid-american,6,7,35.64970572488377,0.4737523491141404,0.2933595923982902
97,Air Force,mountain west,5,7,35.46869146819118,0.4697288554349013,0.29274125427645603
98,Fresno State,mountain west,6,7,35.42623297632216,0.5141216654803523,0.2681842259155359
99,Rice,american athletic,4,8,35.121352946395454,0.40616282206305804,0.321625448833668
100,Mississippi State,sec,2,10,34.83698738260343,0.34769387655331957,0.3487338723574962
101,Oklahoma State,big 12,3,9,34.17994619859985,0.35875587127161707,0.33266908775528076
102,Arizona,big 12,4,8,33.53466446052072,0.26482968499888837,0.37331731516245586
103,Houston,big 12,4,8,33.24744584780933,0.25056955708781753,0.37657709768824177
104,Wake Forest,acc,4,8,32.809766876159955,0.324731162744452,0.32991040277083283
105,UL Monroe,sun belt,5,7,32.29150933849693,0.3076100687321006,0.33115626050574476
106,Coastal Carolina,sun belt,6,7,32.229903456368824,0.37773153328976616,0.2924507660188771
107,Northwestern,big ten,4,8,32.21593169615392,0.14125416468670882,0.41956978357106334
108,Charlotte,american athletic,5,7,32.19880137494587,0.2361709140926178,0.36819722125698845
109,Eastern Michigan,mid-american,5,7,31.72478339233472,0.39537966186564644,0.2751768496467245
110,Oregon State,pac-12,5,7,30.9712698192606,0.41960758239697327,0.2505385297748698
111,Massachusetts,fbs independents,0,0,29.894574813317558,0.6267418968108913,0.12244012961440558
112,New Mexico,mountain west,5,7,28.354193553960055,0.4304541351116696,0.2044353665392557
113,Hawai'i,mountain west,5,7,27.83913923519602,0.43126878987138595,0.1960727936876541
114,Florida Atlantic,american athletic,3,9,27.674898402834668,0.4234366493123645,0.1977633181061832
115,Florida International,conference usa,4,8,27.67436807282969,0.5318071648599304,0.1394018046574174
116,Utah State,mountain west,4,8,26.957106008398423,0.4501664118135578,0.17232740915267541
117,Louisiana Tech,conference usa,5,8,26.48885746204419,0.4719074794172897,0.15341685665290852
118,Stanford,acc,3,9,25.830162492814967,0.22036593856990655,0.2787285329672037
119,Nevada,mountain west,3,10,24.90883776467158,0.456074265153726,0.1376344382198642
120,Akron,mid-american,4,8,24.338376771362352,0.22528066029971178,0.2531315947826529
121,Georgia State,sun belt,3,9,22.882329713207014,0.3100205702188768,0.18510168854686657
122,Florida State,acc,2,10,21.374511026918384,0.1581511698617354,0.24368030895011758
123,Central Michigan,mid-american,4,8,20.887337519914247,0.25786927646512225,0.18249096682515337
124,Wyoming,mountain west,3,9,20.107333771924456,0.25733506367107223,0.17077856220672197
125,Temple,american athletic,3,9,20.021149034503793,0.1483109435861259,0.22815793859983674
126,Ball State,mid-american,3,9,17.833627239645892,0.2245597049088229,0.15344673181287835
127,San Diego State,mountain west,3,9,15.770958744561469,0.28062646462451407,0.0915235766569766
128,Purdue,big ten,1,11,14.869913240840237,0.029127800675672437,0.21308369564910312
129,Middle Tennessee,conference usa,3,9,14.768947940759633,0.1992711659149556,0.11991472513440286
130,UTEP,conference usa,3,9,11.751718325095428,0.1513916913508744,0.09927706350484347
131,New Mexico State,conference usa,3,9,9.30503138030888,0.1414855590504747,0.06696979713141948
132,Kennesaw State,conference usa,2,10,3.466805341846274,0.09719495250197484,0.0009997231427254657
133,Southern Miss,sun belt,1,11,1.5874879564778923,0.024890336625218803,0.011020402686080528
134,Kent State,mid-american,0,12,0.0,0.0,0.0
