,Team Name,W,L,Conf.,Conf. Rank,Conf. W,Conf. L,C,c,Cc,N_raw,N_adj,SOR_raw,SOR_adj,SPI
1,Indiana,12,0,big ten,2,9,0,0.9090909090909091,0.9444444444444444,0.8585858585858586,33.416666666666664,35.0,3.8445165945165947,62.824951451464074,97.82495145146407
2,Ohio State,12,0,big ten,2,9,0,0.9090909090909091,0.8888888888888888,0.808080808080808,29.25,32.60601915184679,4.314199689199689,65.0,97.6060191518468
3,Texas Tech,11,1,big 12,3,8,1,0.8181818181818181,0.9375,0.7670454545454545,31.916666666666668,34.13816689466485,2.9645979020979016,58.750148895357086,92.88831579002193
4,Oregon,11,1,big ten,2,8,1,0.9090909090909091,1.0,0.9090909090909091,23.333333333333332,29.20656634746922,3.692550505050505,62.121213918515565,91.32778026598479
5,Georgia,11,1,sec,1,7,1,1.0,1.0,1.0,15.583333333333334,24.753761969904243,3.978466386554622,63.4452575771201,88.19901954702435
6,Notre Dame,10,2,fbs independents,5,0,0,0.6363636363636364,1.0,0.6363636363636364,24.416666666666668,29.829001367989058,2.576892878363467,56.95473139219435,86.78373276018341
7,BYU,11,1,big 12,3,8,1,0.8181818181818181,0.875,0.7159090909090908,16.25,25.136798905608753,3.4936974789915967,61.20034835916808,86.33714726477683
8,Utah,10,2,big 12,3,7,2,0.8181818181818181,0.8125,0.6647727272727272,22.416666666666668,28.679890560875513,2.392045454545454,56.0987241706714,84.77861473154692
9,Ole Miss,11,1,sec,1,7,1,1.0,0.9375,0.9375,17.166666666666668,25.663474692202467,2.7719155844155843,57.857859178848905,83.52133387105138
10,Oklahoma,10,2,sec,1,6,2,1.0,0.6875,0.6875,12.5,22.98221614227086,3.337253024753025,60.47587203253407,83.45808817480493
11,Alabama,10,2,sec,1,7,1,1.0,0.875,0.875,16.75,25.424076607387143,2.780371997283762,57.8970198570657,83.32109646445285
12,Texas A&M,11,1,sec,1,7,1,1.0,0.8125,0.8125,14.416666666666666,24.08344733242134,2.7613636363636362,57.808994317510646,81.892441649932
