rank,team,conference,wins,losses,SPI,N_adj,SOR_adj
1,Michigan,big ten,4,0,97.64423734610122,0.9732142857142857,0.9781805745554034
2,Alabama,sec,4,0,95.5169858641131,1.0,0.931030551755586
3,Ohio State,big ten,4,0,91.50308153784769,0.8895089285714286,0.9287733698130414
4,Ole Miss,sec,4,0,91.12440150478797,0.8660714285714286,0.9355677154582764
5,Penn State,big ten,4,0,90.52318456452349,0.7455357142857143,0.9912220702234382
6,Kansas,big 12,4,0,89.95080583105336,0.7354910714285715,0.9878248974008208
7,Minnesota,big ten,4,0,89.8937706623347,0.9832589285714286,0.8535339717282262
8,Georgia,sec,4,0,89.59790740424077,0.9095982142857143,0.8886456908344734
9,Florida State,acc,4,0,89.5703125,0.7020089285714286,1.0
10,NC State,acc,4,0,89.47196691176471,0.7756696428571429,0.9588235294117647
11,USC,pac-12,4,0,88.67899281805747,0.7723214285714286,0.9484268125854993
12,Tennessee,sec,4,0,87.43655238258094,0.8459821428571429,0.8896488828089375
13,James Madison,sun belt,3,0,87.01889534883722,0.8839285714285715,0.8627906976744186
14,Clemson,acc,4,0,84.16693741450068,0.7455357142857143,0.8934336525307798
15,TCU,big 12,3,0,83.94003647970816,0.7857142857142858,0.8683082535339717
16,Oklahoma State,big 12,3,0,83.5016529867761,0.8392857142857144,0.8327177382580939
17,Syracuse,acc,4,0,83.37131284199727,0.6618303571428572,0.926265389876881
18,UCLA,pac-12,4,0,82.57309122777019,0.7689732142857143,0.8562927496580028
19,BYU,fbs independents,3,1,81.98623461012312,0.5446428571428572,0.9680574555403556
20,Iowa State,big 12,3,1,81.63716584017328,0.6551339285714285,0.9031919744642043
21,Washington,pac-12,4,0,81.44733242134063,0.7857142857142858,0.8299589603283174
22,Mississippi State,sec,3,1,81.36925729594162,0.6651785714285715,0.8936616507067943
23,LSU,sec,3,1,81.20280437756499,0.7857142857142858,0.8261969904240766
24,Duke,acc,3,1,80.80406762995896,0.6484375,0.8939808481532148
25,Illinois,big ten,3,1,80.06846713976287,0.7220982142857143,0.843000455996352
26,Oregon State,pac-12,3,1,79.44041766415867,0.6417410714285715,0.8766073871409028
27,Cincinnati,american athletic,3,1,77.98704685362519,0.7455357142857143,0.7983584131326951
28,Kentucky,sec,4,0,77.82681757295943,0.6953125000000001,0.822936616507068
29,Coastal Carolina,sun belt,4,0,77.50635901162791,0.5948660714285715,0.872093023255814
30,Western Kentucky,conference usa,3,1,76.94352413930689,0.8292410714285715,0.7372321021431828
31,Maryland,big ten,3,1,75.89094562243501,0.6383928571428572,0.8238030095759233
32,Oregon,pac-12,3,1,75.8811060761514,0.5647321428571429,0.8633150934792523
33,Tulane,american athletic,3,1,75.7373888508892,0.7455357142857143,0.7637482900136799
34,Oklahoma,big 12,3,1,75.46344191746466,0.7522321428571429,0.7559279525763793
35,Pittsburgh,acc,3,1,74.73196676926584,0.5915178571428572,0.8312129502963976
36,Kansas State,big 12,3,1,74.55781891244871,0.6584821428571429,0.7924760601915185
37,Wake Forest,acc,3,1,74.39484652872778,0.6149553571428573,0.813406292749658
38,Texas,big 12,2,2,73.8327954001368,0.6484375,0.7867305061559507
39,Arkansas,sec,3,1,73.60877650478797,0.5513392857142857,0.8355677154582763
40,Texas A&M,sec,3,1,73.3014064637483,0.578125,0.8164158686730506
41,Auburn,sec,3,1,72.85053294573645,0.47767857142857145,0.8635658914728682
42,Utah,pac-12,3,1,72.81163075695395,0.8258928571428572,0.67546739626083
43,Air Force,mountain west,3,1,72.4576386513908,0.7421875000000001,0.7150934792521659
44,Baylor,big 12,3,1,70.88465073529412,0.7689732142857143,0.6764705882352942
45,Middle Tennessee,conference usa,3,1,70.56977100433197,0.5680803571428572,0.7797993616051072
46,West Virginia,big 12,2,2,70.03023469562244,0.6551339285714286,0.724623803009576
47,Memphis,american athletic,3,1,69.7515389876881,0.5178571428571429,0.7942544459644323
48,California,pac-12,3,1,69.63348580711354,0.578125,0.7599863201094392
49,Rutgers,big ten,3,1,69.38232087893297,0.6015625,0.7435020519835842
50,Washington State,pac-12,3,1,68.45975119699044,0.578125,0.7419288645690836
51,Texas Tech,big 12,3,1,68.36134148426814,0.6049107142857143,0.7259917920656636
52,South Alabama,sun belt,3,1,67.83432370041041,0.7120535714285715,0.6601915184678524
53,UCF,american athletic,3,1,67.66444724692202,0.7287946428571429,0.6485636114911081
54,UAB,conference usa,2,1,67.52124658002737,0.7455357142857143,0.6373461012311903
55,Indiana,big ten,3,1,66.92443997948016,0.4441964285714285,0.7904240766073871
56,UNLV,mountain west,3,1,66.87415213178295,0.671875,0.6670542635658915
57,Florida,sec,2,2,66.85845944482445,0.4207589285714286,0.80202918376653
58,San José State,mountain west,2,1,65.14832706338349,0.5580357142857143,0.7018011855905153
59,Louisville,acc,2,2,64.63231019151847,0.5044642857142857,0.7227086183310534
60,Purdue,big ten,2,2,64.01225846443229,0.6216517857142858,0.6500683994528045
61,Iowa,big ten,3,1,63.786333646830826,0.6015625,0.6574099407204743
62,East Carolina,american athletic,2,2,62.67276205540355,0.6283482142857143,0.6258549931600548
63,Liberty,fbs independents,3,1,62.12193271203831,0.5078125,0.6822845417236663
64,North Carolina,acc,3,1,61.076863885088926,0.5446428571428572,0.646374829001368
65,Georgia Southern,sun belt,3,1,60.61565207478341,0.625,0.5960100319197447
66,Vanderbilt,sec,3,2,60.54250740994072,0.45625,0.685750113999088
67,App State,sun belt,2,2,60.358081822845435,0.45424107142857145,0.6839945280437758
68,Michigan State,big ten,2,2,60.31896944824442,0.5714285714285714,0.6202918376652987
69,Houston,american athletic,2,2,59.71494528043776,0.41071428571428575,0.6975376196990424
70,South Carolina,sec,2,2,59.114804206566355,0.45758928571428575,0.6630642954856362
71,Wisconsin,big ten,2,2,59.0326215515276,0.6618303571428572,0.5518239854081168
72,Missouri,sec,2,2,58.671533002735984,0.49776785714285715,0.6346101231190151
73,Notre Dame,fbs independents,2,2,58.3295713634291,0.4642857142857143,0.6473780209758323
74,New Mexico,mountain west,2,2,58.19311801755587,0.4609375,0.6470816233470132
75,Miami (OH),mid-american,2,2,58.0670207763338,0.3671875,0.6956224350205199
76,Miami,acc,2,2,57.043241279069775,0.6450892857142858,0.530232558139535
77,Virginia,acc,2,2,56.25094049247606,0.4375,0.6298221614227086
78,SMU,american athletic,2,2,56.05557455540357,0.625,0.5258549931600548
79,Wyoming,mountain west,3,2,55.48606361149111,0.4053571428571429,0.6353625170998632
80,Southern Miss,sun belt,2,2,55.39239911080711,0.5580357142857143,0.5517099863201095
81,Tulsa,american athletic,2,2,55.22756711696307,0.5479910714285715,0.5545827633378934
82,Toledo,mid-american,2,2,55.111309422024625,0.5279017857142857,0.5636114911080712
83,Texas State,sun belt,2,2,52.481646146830826,0.4642857142857143,0.5574099407204742
84,Stanford,pac-12,1,2,49.02520804833562,0.45089285714285715,0.5114455084359326
85,Arizona,pac-12,2,2,48.98309607273143,0.38727678571428575,0.5450524395804834
86,Troy,sun belt,2,2,48.951992134062934,0.47767857142857145,0.49589603283173744
87,Marshall,sun belt,2,2,48.57668932398541,0.6015625,0.4234154126766987
88,Temple,american athletic,2,2,48.14919630642955,0.4910714285714286,0.4763337893296854
89,Old Dominion,sun belt,2,2,48.098901333789335,0.40401785714285715,0.5224350205198359
90,Virginia Tech,acc,2,2,47.34733028385772,0.4877232142857143,0.46580027359781123
91,Army,fbs independents,1,2,47.11529582763339,0.5669642857142857,0.41956224350205207
92,UL Monroe,sun belt,2,2,46.34441261969905,0.22991071428571427,0.5891928864569085
93,Fresno State,mountain west,1,2,46.27419630642956,0.4375,0.4763337893296855
94,Rice,conference usa,2,2,46.14811687756498,0.43415178571428575,0.47619699042407665
95,Arkansas State,sun belt,1,3,45.70484567373462,0.47433035714285715,0.44774281805745564
96,Louisiana,sun belt,2,2,45.647995753533976,0.5479910714285715,0.40720474236206117
97,UTSA,conference usa,2,2,45.128462722298224,0.47767857142857145,0.43707250341997267
98,Ohio,mid-american,2,2,44.47047067373461,0.2533482142857143,0.5477428180574555
99,Kent State,mid-american,1,3,44.35336511057913,0.38727678571428575,0.47382580939352503
100,San Diego State,mountain west,2,2,44.195565435476524,0.41071428571428575,0.45877792977656184
101,Boise State,mountain west,2,2,43.74258293433654,0.4709821428571429,0.419357045143639
102,Central Michigan,mid-american,1,3,41.73612773597812,0.4308035714285716,0.41012311901504794
103,North Texas,conference usa,2,3,41.721186730506155,0.3732142857142857,0.4409028727770178
104,Navy,american athletic,1,2,41.0608327633379,0.3258928571428571,0.4562243502051984
105,Boston College,acc,1,3,39.66643510601916,0.36049107142857145,0.41614227086183314
106,UTEP,conference usa,2,3,38.040469676242594,0.3357142857142857,0.4044687642498861
107,Nevada,mountain west,2,3,37.931301299589606,0.3598214285714285,0.38980848153214775
108,Eastern Michigan,mid-american,2,2,37.782496865025095,0.3504464285714286,0.39256725946192444
109,Utah State,mountain west,1,3,37.62262739398084,0.1763392857142857,0.4838577291381669
110,Northern Illinois,mid-american,1,3,37.490830198358424,0.40401785714285715,0.3592339261285911
111,Georgia Tech,acc,1,3,35.61119186046512,0.20982142857142858,0.43488372093023264
112,Arizona State,pac-12,1,3,34.958554206566355,0.4174107142857143,0.31306429548563625
113,Louisiana Tech,conference usa,1,3,34.524912363201096,0.3002232142857143,0.3694938440492477
114,Nebraska,big ten,1,3,34.32464090287278,0.38392857142857134,0.3213406292749659
115,Florida Atlantic,conference usa,2,3,34.11389933880529,0.5366071428571428,0.23588691290469682
