name,p5,cvc_wins,cvc_losses,cvc_perc,conf_index
big 12,True,19.446153846153848,6.0,0.7642079806529626,
big ten,True,12.261538461538462,3.9384615384615387,0.7568850902184234,
sec,True,20.83076923076923,8.015384615384615,0.7221333333333333,
acc,True,18.353846153846156,12.507692307692308,0.594715852442672,
fbs independents,False,23.123076923076923,10.461538461538462,0.6885020613834173,
mountain west,False,13.830769230769231,10.415384615384616,0.5704314720812184,
american athletic,False,15.415384615384616,11.907692307692308,0.5641891891891891,
sun belt,False,16.96923076923077,13.984615384615385,0.5482107355864811,
pac-12,False,7.876923076923077,8.384615384615385,0.4843897824030274,
mid-american,False,10.36923076923077,13.292307692307693,0.43823146944083224,
conference usa,False,18.953846153846154,27.0,0.4124539671911617,
