name,p5,cvc_wins,cvc_losses,cvc_perc,conf_index
sec,True,45.20242537313433,13.444029850746269,0.77076142454946,
big ten,True,33.536380597014926,10.573694029850746,0.7602884574715562,
big 12,True,32.27705223880597,14.184701492537314,0.6947015479751842,
acc,True,39.9804104477612,20.406716417910445,0.662068432841585,
pac-12,False,29.850746268656717,9.573694029850747,0.7571634763268107,
sun belt,False,34.980410447761194,26.017723880597014,0.5734668909619208,
mountain west,False,25.40671641791045,25.27705223880597,0.501279148951834,
conference usa,False,18.055037313432837,18.92537313432836,0.4882324748379285,
american athletic,False,24.795708955223883,30.980410447761198,0.44455780037463205,
mid-american,False,19.92537313432836,28.499067164179106,0.41147348346207935,
fbs independents,False,8.833022388059701,19.40671641791045,0.3127869718891422,
